date,category,category_enc,month,week_of_year,is_festival,is_weekend,base_price,cost_price,comp_price,price_ratio,margin_pct,sales_last_week,sales_last_month,daily_demand,season_factor,festival_factor,stock,stock_weeks,lead_time,expiry_days,days_to_sell,fraction_at_risk,will_sell_before_expiry,actual_demand_7d,actual_demand_post_disc,demand_cv,elasticity,discount_tier,discount_pct,order_decision,health_score
2023-07-22,Electronics,2,7,29,0,1,5218.99,3363.4,5495.0,0.95,35.6,16.4,102.9,3.59,1.0,1.0,145,4.74,11,685,40.4,0.0,1,25.1,31.0,0.32,-1.8,1,13,0,80
2023-01-18,Electronics,2,1,3,1,0,34932.57,24327.36,29899.78,1.168,30.4,16.3,50.2,1.93,0.6,1.25,66,2.22,20,507,34.2,0.0,1,13.5,13.5,0.32,-1.8,0,0,0,66
2023-07-15,Fashion,0,7,28,0,1,486.47,233.69,484.74,1.004,52.0,15.0,57.5,1.93,1.3,1.0,92,6.54,14,612,47.7,0.0,1,13.5,17.0,0.28,-2.0,1,13,0,82
2021-03-10,Grocery,1,3,10,0,0,204.41,143.22,229.49,0.891,29.9,69.6,250.9,9.33,1.1,1.0,187,3.4,1,22,20.0,0.0,1,65.3,71.6,0.14,-1.2,1,8,0,78
2023-02-17,Grocery,1,2,7,0,0,24.26,14.57,22.98,1.056,39.9,82.0,286.6,10.23,1.0,1.0,475,7.03,1,43,46.4,0.073,0,71.6,84.5,0.14,-1.2,1,15,0,78
2022-09-20,Fashion,0,9,38,0,0,4355.6,2203.19,4749.99,0.917,49.4,46.5,151.4,5.87,1.0,1.0,111,2.01,6,318,18.9,0.0,1,41.1,41.1,0.28,-2.0,0,0,0,74
2022-04-11,FMCG,3,4,15,0,0,565.68,295.08,635.44,0.89,47.8,175.1,711.2,26.31,0.95,1.0,432,2.82,5,273,16.4,0.0,1,184.2,184.2,0.12,-1.5,0,0,0,76
2023-11-17,FMCG,3,11,46,0,0,706.1,409.28,758.16,0.931,42.0,120.7,498.0,17.97,1.3,0.75,100,0.95,4,137,5.6,0.0,1,125.8,125.8,0.12,-1.5,0,0,2,71
2023-04-03,FMCG,3,4,14,0,0,87.45,51.73,82.34,1.062,40.8,173.8,656.3,23.9,0.95,1.0,313,1.95,2,63,13.1,0.0,1,167.3,167.3,0.12,-1.5,0,0,0,70
2023-08-22,FMCG,3,8,34,0,0,219.78,119.2,233.72,0.94,45.8,101.4,445.7,16.16,1.0,1.2,173,1.78,5,146,10.7,0.0,1,113.1,113.1,0.12,-1.5,0,0,0,73
2023-04-16,Electronics,2,4,15,0,1,43433.81,27525.58,44416.38,0.978,36.6,12.7,55.5,1.7,1.0,1.0,51,5.18,15,488,30.0,0.0,1,11.9,14.9,0.32,-1.8,1,14,0,84
2021-08-08,Electronics,2,8,31,0,1,23024.92,13381.29,24045.5,0.958,41.9,7.7,30.0,1.29,1.0,1.2,127,3.01,16,608,98.8,0.0,1,9.0,10.9,0.32,-1.8,1,12,0,61
2023-11-11,Seasonal,4,11,45,0,1,922.85,402.96,998.98,0.924,56.3,72.8,300.7,10.61,2.5,0.75,65,1.36,18,330,6.1,0.0,1,74.3,74.3,0.55,-2.5,0,0,3,72
2022-09-11,Fashion,0,9,36,0,1,4572.63,2333.55,4012.81,1.14,49.0,34.5,129.6,4.66,1.0,1.0,232,4.5,13,202,49.8,0.0,1,32.6,35.9,0.28,-2.0,1,5,0,71
2022-12-03,Electronics,2,12,48,0,1,35088.89,19842.52,39625.86,0.886,43.5,21.0,82.7,3.27,1.8,1.0,170,7.21,10,560,52.0,0.0,1,22.9,26.2,0.32,-1.8,1,8,0,82
2023-04-28,Electronics,2,4,17,0,0,11572.39,8075.2,11211.93,1.032,30.2,8.7,33.6,1.27,1.0,1.0,67,5.58,12,449,52.7,0.0,1,8.9,11.0,0.32,-1.8,1,13,0,77
2023-02-01,FMCG,3,2,5,0,0,545.34,287.66,511.52,1.066,47.3,112.3,532.3,18.29,1.0,1.0,178,1.14,4,310,9.7,0.0,1,128.0,128.0,0.12,-1.5,0,0,0,67
2022-07-04,Electronics,2,7,27,0,0,13277.34,8961.79,14005.12,0.948,32.5,12.0,47.7,1.7,1.0,1.0,28,1.86,13,471,16.5,0.0,1,11.9,11.9,0.32,-1.8,0,0,0,74
2022-11-12,Seasonal,4,11,45,0,1,1807.49,958.26,2047.6,0.883,47.0,105.1,341.4,12.86,2.5,0.75,305,3.44,7,352,23.7,0.0,1,90.0,114.7,0.55,-2.5,1,11,0,78
2021-05-11,Grocery,1,5,19,0,0,343.96,248.0,393.22,0.875,27.9,299.1,1170.8,44.11,1.0,1.0,408,2.56,1,6,9.2,0.348,0,308.8,334.7,0.14,-1.2,1,7,0,65
2022-11-16,FMCG,3,11,46,0,0,602.33,308.14,636.33,0.947,48.8,219.9,947.7,33.36,1.3,0.75,167,0.88,4,231,5.0,0.0,1,233.5,233.5,0.12,-1.5,0,0,2,71
2023-10-14,Electronics,2,10,41,1,1,5648.31,3457.64,5012.55,1.127,38.8,42.9,147.2,5.61,1.9,1.3,129,1.34,15,424,23.0,0.0,1,39.3,39.3,0.32,-1.8,0,0,1,68
2021-11-18,Grocery,1,11,46,0,0,331.0,227.03,311.94,1.061,31.4,32.0,136.4,4.63,1.4,0.75,105,2.73,2,21,22.7,0.075,0,32.4,34.7,0.14,-1.2,1,6,0,70
2022-04-16,FMCG,3,4,15,0,1,169.14,105.17,180.89,0.935,37.8,124.4,518.0,18.41,0.95,1.0,416,4.71,2,181,22.6,0.0,1,128.9,152.1,0.12,-1.5,1,12,0,82
2023-03-09,Grocery,1,3,10,0,0,101.26,70.44,97.9,1.034,30.4,111.2,443.1,17.06,1.1,1.0,1766,11.56,1,57,103.5,0.449,0,119.4,152.4,0.14,-1.2,2,23,-1,68
2022-06-21,Electronics,2,6,25,0,0,4034.38,2666.21,3965.48,1.017,33.9,17.4,65.0,2.06,1.0,1.0,141,9.73,12,417,68.5,0.0,1,14.4,18.5,0.32,-1.8,2,16,-1,85
2022-06-23,FMCG,3,6,25,0,0,92.24,52.88,85.48,1.079,42.7,212.2,850.1,31.21,1.0,1.0,879,3.96,2,311,28.2,0.0,1,218.5,234.9,0.12,-1.5,1,5,0,76
2021-06-21,Electronics,2,6,25,0,0,36922.43,21707.47,36980.99,0.998,41.2,10.6,44.4,1.79,1.0,1.0,69,5.2,16,482,38.6,0.0,1,12.5,15.9,0.32,-1.8,1,15,0,82
2022-11-28,Grocery,1,11,48,0,0,386.45,285.6,336.64,1.148,26.1,151.3,584.3,19.43,1.4,1.0,300,1.6,3,11,15.4,0.286,0,136.0,149.1,0.14,-1.2,1,8,1,60
2023-05-02,Electronics,2,5,18,0,0,44499.49,26482.41,49543.14,0.898,40.5,20.6,79.2,2.7,1.0,1.0,160,5.12,16,567,59.3,0.0,1,18.9,24.0,0.32,-1.8,1,15,0,74
2022-01-11,Electronics,2,1,2,1,0,11315.28,7057.0,12083.9,0.936,37.6,6.2,26.3,0.83,0.6,1.25,15,2.33,14,438,18.1,0.0,1,5.8,5.8,0.32,-1.8,0,0,0,75
2023-04-18,FMCG,3,4,16,0,0,572.09,357.64,560.47,1.021,37.5,250.9,955.7,34.4,0.95,1.0,376,1.97,4,167,10.9,0.0,1,240.8,240.8,0.12,-1.5,0,0,0,74
2023-02-15,Grocery,1,2,7,0,0,399.61,297.82,396.12,1.009,25.5,106.2,501.8,16.87,1.0,1.0,219,1.36,3,26,13.0,0.0,1,118.1,118.1,0.14,-1.2,0,0,0,72
2024-01-01,Grocery,1,1,1,0,0,381.34,246.11,410.84,0.928,35.5,65.1,254.6,9.34,1.0,1.0,45,1.32,3,3,4.8,0.375,0,65.4,76.4,0.14,-1.2,1,14,0,61
2022-12-22,Grocery,1,12,51,1,0,384.98,260.17,395.73,0.973,32.4,365.4,1506.4,50.67,1.5,1.8,227,0.74,2,27,4.5,0.0,1,354.7,354.7,0.14,-1.2,0,0,2,70
2022-03-30,Seasonal,4,3,13,1,0,848.92,394.54,780.65,1.087,53.5,17.0,75.3,3.09,1.0,1.35,62,1.86,15,360,20.1,0.0,1,21.6,21.6,0.55,-2.5,0,0,0,70
2022-03-14,Electronics,2,3,11,0,0,48941.35,27719.28,52775.63,0.927,43.4,12.1,39.9,1.49,1.0,1.0,60,9.54,12,400,40.4,0.0,1,10.4,13.4,0.32,-1.8,2,16,-1,94
2023-04-19,Fashion,0,4,16,0,0,1769.09,1054.82,1676.95,1.055,40.4,32.2,106.8,4.59,1.0,1.0,649,15.63,11,439,141.5,0.0,1,32.1,51.4,0.28,-2.0,2,30,-1,75
2021-06-02,Fashion,0,6,22,0,0,2275.17,1032.91,2569.13,0.886,54.6,49.3,197.9,7.37,0.7,1.0,54,1.39,13,418,7.3,0.0,1,51.6,51.6,0.28,-2.0,0,0,3,72
2022-03-10,Fashion,0,3,10,0,0,3400.91,1548.49,3702.54,0.919,54.5,37.9,165.9,5.63,1.0,1.0,133,3.8,6,475,23.6,0.0,1,39.4,43.3,0.28,-2.0,1,5,0,79
2022-11-08,Seasonal,4,11,45,1,0,3919.16,1803.26,4239.92,0.924,54.0,63.5,493.0,15.1,2.5,2.2,678,4.63,15,157,44.9,0.0,1,105.7,132.1,0.55,-2.5,1,10,0,77
2022-06-09,Fashion,0,6,23,0,0,2719.84,1337.04,3117.08,0.873,50.8,35.0,145.5,5.16,0.7,1.0,163,6.24,8,253,31.6,0.0,1,36.1,45.5,0.28,-2.0,1,13,0,87
2021-04-08,Seasonal,4,4,14,0,0,5661.79,2994.37,5952.64,0.951,47.1,30.3,84.9,4.21,1.0,1.0,129,6.94,19,221,30.6,0.0,1,29.5,36.1,0.55,-2.5,1,9,0,89
2023-07-24,FMCG,3,7,30,0,0,499.26,309.31,459.99,1.085,38.0,48.4,178.9,6.47,1.0,1.0,166,2.98,2,347,25.7,0.0,1,45.3,45.3,0.12,-1.5,0,0,0,73
2023-11-01,Seasonal,4,11,44,1,0,2876.95,1462.25,3281.56,0.877,49.2,94.8,332.4,11.81,2.5,2.2,629,4.57,8,204,53.2,0.0,1,82.7,113.7,0.55,-2.5,1,15,0,74
2021-07-09,Electronics,2,7,27,0,0,19878.37,13116.84,19499.64,1.019,34.0,20.2,83.2,3.0,1.0,1.0,38,1.98,13,659,12.7,0.0,1,21.0,21.0,0.32,-1.8,0,0,3,74
2022-05-30,Grocery,1,5,22,0,0,271.03,171.16,247.4,1.096,36.8,96.9,381.7,13.37,1.0,1.0,221,3.52,1,5,16.5,0.697,0,93.6,114.9,0.14,-1.2,2,19,0,54
2022-01-12,Grocery,1,1,2,1,0,412.17,245.16,397.4,1.037,40.5,69.4,251.4,10.17,1.0,1.25,426,5.87,1,31,41.9,0.26,0,71.2,79.7,0.14,-1.2,1,10,0,75
2021-11-18,Grocery,1,11,46,0,0,247.57,162.34,272.38,0.909,34.4,179.2,873.0,28.69,1.4,0.75,754,4.7,1,49,26.3,0.0,1,200.8,236.9,0.14,-1.2,1,15,0,82
2023-12-13,Fashion,0,12,50,0,0,2002.06,1109.7,1980.35,1.011,44.6,40.6,164.3,5.64,1.5,1.0,325,7.0,12,200,57.6,0.0,1,39.5,43.5,0.28,-2.0,1,5,0,80
2022-12-18,Grocery,1,12,50,1,1,433.91,321.48,382.86,1.133,25.9,278.5,1019.5,38.74,1.5,1.8,3042,7.67,2,23,78.5,0.707,0,271.2,339.5,0.14,-1.2,2,21,0,52
2022-04-24,Seasonal,4,4,16,0,1,862.11,368.6,978.39,0.881,57.2,47.9,109.7,6.67,1.0,1.0,183,3.47,16,171,27.4,0.0,1,46.7,56.0,0.55,-2.5,1,8,0,78
2022-07-28,Seasonal,4,7,30,0,0,2804.9,1462.17,3024.73,0.927,47.9,15.2,63.8,2.14,1.0,1.0,11,0.49,15,198,5.1,0.0,1,15.0,15.0,0.55,-2.5,0,0,3,69
2022-01-23,Electronics,2,1,3,0,1,22724.19,14259.17,26040.41,0.873,37.3,4.0,20.4,0.67,0.6,1.0,4,1.34,20,436,6.0,0.0,1,4.7,4.7,0.32,-1.8,0,0,3,72
2023-01-06,FMCG,3,1,1,0,0,278.58,148.9,297.03,0.938,46.6,215.4,888.6,30.03,1.0,1.0,569,3.17,4,113,18.9,0.0,1,210.2,238.6,0.12,-1.5,1,9,0,78
2021-11-29,FMCG,3,11,48,0,0,184.84,109.79,157.34,1.175,40.6,107.0,467.9,16.03,1.3,1.0,778,5.06,4,335,48.5,0.0,1,112.2,134.1,0.12,-1.5,1,13,0,68
2022-12-31,Seasonal,4,12,52,1,1,3989.3,1755.81,3630.43,1.099,56.0,229.8,915.7,34.73,3.0,1.8,936,3.07,13,255,27.0,0.0,1,243.1,334.3,0.55,-2.5,1,15,0,73
2023-06-01,Seasonal,4,6,22,0,0,3581.13,1784.74,3745.71,0.956,50.2,12.9,63.6,1.9,0.4,1.0,5,0.65,13,120,2.6,0.0,1,13.3,13.3,0.55,-2.5,0,0,3,70
2023-07-30,FMCG,3,7,30,0,1,301.97,164.25,271.39,1.113,45.6,75.5,287.0,10.56,1.0,1.0,680,6.43,3,120,64.4,0.0,1,73.9,83.9,0.12,-1.5,1,9,0,72
2021-03-18,Fashion,0,3,11,1,0,792.14,384.02,706.02,1.122,51.5,60.8,196.0,7.63,1.0,1.35,102,1.18,5,313,13.4,0.0,1,53.4,53.4,0.28,-2.0,0,0,0,68
2021-10-26,Seasonal,4,10,43,1,0,4652.89,1990.85,5064.88,0.919,57.2,113.6,429.1,12.81,1.0,1.45,466,5.91,12,255,36.4,0.0,1,89.7,109.9,0.55,-2.5,1,9,0,86
2021-04-15,Grocery,1,4,15,0,0,170.15,96.5,149.44,1.139,43.3,76.6,321.3,11.11,0.9,1.0,119,1.15,2,31,10.7,0.0,1,77.8,77.8,0.14,-1.2,0,0,0,67
2022-09-14,Grocery,1,9,37,0,0,228.32,139.83,206.93,1.103,38.8,125.9,524.5,18.73,1.0,1.0,336,2.72,3,39,17.9,0.0,1,131.1,131.1,0.14,-1.2,0,0,0,72
2023-07-18,Seasonal,4,7,29,0,0,1525.67,679.99,1378.79,1.107,55.4,16.6,55.5,1.86,1.0,1.0,36,2.27,8,116,19.4,0.0,1,13.0,13.0,0.55,-2.5,0,0,0,71
2022-08-01,Fashion,0,8,31,0,0,2334.1,1303.48,2524.39,0.925,44.2,48.6,172.9,6.66,1.0,1.0,112,3.67,10,465,16.8,0.0,1,46.6,56.9,0.28,-2.0,1,11,0,79
2021-02-21,FMCG,3,2,7,0,1,271.57,152.35,235.77,1.152,43.9,100.5,528.6,18.6,1.0,1.0,337,1.87,3,67,18.1,0.0,1,130.2,130.2,0.12,-1.5,0,0,0,65
2021-01-22,Electronics,2,1,3,0,0,47442.4,32385.75,40979.39,1.158,31.7,11.5,43.6,1.37,0.6,1.0,55,4.58,12,644,40.1,0.0,1,9.6,12.0,0.32,-1.8,1,14,0,70
2021-10-08,FMCG,3,10,40,1,0,259.2,164.31,292.09,0.887,36.6,216.6,854.6,29.87,1.2,1.3,398,2.26,4,198,13.3,0.0,1,209.1,209.1,0.12,-1.5,0,0,0,75
2022-09-05,Grocery,1,9,36,0,0,131.44,93.4,134.51,0.977,28.9,130.0,477.0,16.89,1.0,1.0,252,3.57,1,9,14.9,0.396,0,118.2,129.5,0.14,-1.2,1,8,0,67
2022-03-27,Fashion,0,3,12,1,1,3286.14,1719.32,3734.35,0.88,47.7,62.5,232.5,8.91,1.0,1.35,53,1.41,6,490,5.9,0.0,1,62.4,62.4,0.28,-2.0,0,0,3,72
2023-05-27,Electronics,2,5,21,0,1,15110.99,8332.35,16056.81,0.941,44.9,10.7,50.4,1.71,1.0,1.0,59,2.9,18,486,34.4,0.0,1,12.0,12.0,0.32,-1.8,0,0,0,77
2021-01-16,Seasonal,4,1,2,1,1,3822.89,1752.27,3288.95,1.162,54.2,2.1,7.7,0.37,0.3,1.25,68,6.44,17,289,183.1,0.0,1,2.6,3.2,0.55,-2.5,1,9,0,58
2022-04-01,Grocery,1,4,13,0,0,198.98,130.18,210.31,0.946,34.6,78.4,305.3,10.84,0.9,1.0,74,1.0,3,26,6.8,0.0,1,75.9,75.9,0.14,-1.2,0,0,2,71
2021-04-19,Fashion,0,4,16,0,0,2903.87,1730.45,3141.92,0.924,40.4,31.0,141.5,4.83,1.0,1.0,90,3.64,11,298,18.6,0.0,1,33.8,37.2,0.28,-2.0,1,5,0,79
2023-04-13,FMCG,3,4,15,0,0,321.42,175.36,355.48,0.904,45.4,159.5,673.8,24.81,0.95,1.0,509,3.16,3,228,20.5,0.0,1,173.7,194.5,0.12,-1.5,1,8,0,77
2023-02-09,Electronics,2,2,6,0,0,35809.11,20562.1,30578.14,1.171,42.6,22.4,74.7,2.69,1.0,1.0,67,1.68,16,385,24.9,0.0,1,18.8,18.8,0.32,-1.8,0,0,0,64
2022-08-03,Grocery,1,8,31,0,0,147.69,85.43,164.77,0.896,42.2,27.2,108.5,3.86,1.0,1.0,200,8.41,1,14,51.9,0.73,0,27.0,32.8,0.14,-1.2,2,18,-1,64
2023-08-25,Electronics,2,8,34,0,0,19788.4,12323.06,18038.57,1.097,37.7,3.2,14.8,0.51,1.0,1.0,51,2.71,21,648,99.2,0.0,1,3.6,3.6,0.32,-1.8,0,0,0,56
2022-07-31,Grocery,1,7,30,0,1,387.69,283.95,417.81,0.928,26.8,177.0,682.4,24.89,1.0,1.0,709,4.25,3,20,28.5,0.298,0,174.2,201.4,0.14,-1.2,1,13,0,72
2021-09-13,Grocery,1,9,37,0,0,352.87,264.34,345.76,1.021,25.1,27.2,102.9,3.59,1.0,1.0,147,6.25,3,23,41.0,0.439,0,25.1,32.0,0.14,-1.2,2,23,0,71
2023-09-07,Electronics,2,9,36,0,0,30417.06,18812.06,27528.45,1.105,38.2,21.8,86.9,3.44,1.0,1.0,28,1.0,16,584,8.1,0.0,1,24.1,24.1,0.32,-1.8,0,0,3,67
2022-03-23,FMCG,3,3,12,1,0,523.77,299.39,470.45,1.113,42.8,160.2,607.2,24.24,1.0,1.35,950,4.9,5,108,39.2,0.0,1,169.7,200.2,0.12,-1.5,1,12,0,77
2023-09-30,Electronics,2,9,39,0,1,47216.83,30120.32,50639.31,0.932,36.2,77.2,302.7,10.66,1.0,1.0,42,1.28,16,561,3.9,0.0,1,74.6,74.6,0.32,-1.8,0,0,3,72
2022-07-24,Grocery,1,7,29,0,1,475.23,352.66,535.74,0.887,25.8,38.8,164.0,5.47,1.0,1.0,60,2.86,1,5,11.0,0.545,0,38.3,48.0,0.14,-1.2,2,21,0,60
2022-06-25,Grocery,1,6,25,0,1,383.59,225.17,332.51,1.154,41.3,46.3,179.0,6.31,1.0,1.0,167,2.8,1,27,26.4,0.0,1,44.2,44.2,0.14,-1.2,0,0,0,67
2022-03-15,Grocery,1,3,11,0,0,226.99,142.64,231.3,0.981,37.2,192.7,858.4,28.84,1.1,1.0,236,1.21,2,26,8.2,0.0,1,201.9,201.9,0.14,-1.2,0,0,0,72
2022-07-23,Seasonal,4,7,29,0,1,5600.75,2705.05,5664.27,0.989,51.7,20.5,62.6,2.69,1.0,1.0,490,11.9,10,273,182.4,0.0,1,18.8,27.7,0.55,-2.5,2,19,-1,78
2021-01-16,FMCG,3,1,2,1,1,449.63,263.73,453.24,0.992,41.3,231.5,973.2,34.0,1.0,1.25,355,1.41,5,130,10.4,0.0,1,238.0,238.0,0.12,-1.5,0,0,0,72
2023-03-02,Fashion,0,3,9,0,0,4097.18,2076.32,3904.13,1.049,49.3,37.7,142.1,5.93,1.0,1.0,149,3.98,7,702,25.1,0.0,1,41.5,47.3,0.28,-2.0,1,7,0,80
2021-08-03,FMCG,3,8,31,0,0,415.11,220.35,390.81,1.062,46.9,40.9,173.1,6.2,1.0,1.0,66,1.25,3,347,10.6,0.0,1,43.4,43.4,0.12,-1.5,0,0,0,68
2021-09-16,Electronics,2,9,37,0,0,17799.18,12116.8,18756.36,0.949,31.9,12.6,43.9,1.76,1.0,1.0,33,4.32,16,510,18.8,0.0,1,12.3,14.7,0.32,-1.8,1,11,0,81
2023-01-16,Grocery,1,1,3,1,0,409.86,298.15,356.36,1.15,27.3,40.0,180.3,6.74,1.0,1.25,139,2.42,2,26,20.6,0.0,1,47.2,47.2,0.14,-1.2,0,0,0,66
2021-05-27,Seasonal,4,5,21,0,0,5508.52,2556.42,6274.4,0.878,53.6,55.5,379.4,12.36,1.0,1.0,115,2.33,20,176,9.3,0.0,1,86.5,86.5,0.55,-2.5,0,0,3,75
2021-03-12,FMCG,3,3,10,0,0,152.52,87.03,140.89,1.083,42.9,264.5,1065.5,35.17,1.0,1.0,713,2.86,4,61,20.3,0.0,1,246.2,246.2,0.12,-1.5,0,0,0,73
2021-08-11,Grocery,1,8,32,0,0,467.61,350.63,431.28,1.084,25.0,123.2,480.2,17.86,1.0,1.2,262,1.89,1,53,14.7,0.0,1,125.0,125.0,0.14,-1.2,0,0,0,70
2023-09-27,Electronics,2,9,39,0,0,17729.17,11579.12,15935.53,1.113,34.7,4.3,14.3,0.5,1.0,1.0,18,3.02,18,369,36.0,0.0,1,3.5,4.2,0.32,-1.8,1,11,0,73
2021-10-29,Electronics,2,10,43,1,0,8716.81,5161.69,9432.46,0.924,40.8,30.2,142.3,4.36,1.9,1.45,136,4.18,21,542,31.2,0.0,1,30.5,38.2,0.32,-1.8,1,14,0,81
2021-01-25,Grocery,1,1,4,0,0,258.78,159.23,220.64,1.173,38.5,173.6,729.4,25.04,1.0,1.0,1611,8.31,1,17,64.3,0.736,0,175.3,215.3,0.14,-1.2,2,19,-1,51
2021-04-04,Grocery,1,4,13,0,1,47.94,34.56,53.17,0.902,27.9,147.6,581.5,19.89,0.9,1.0,264,2.6,1,60,13.3,0.0,1,139.2,139.2,0.14,-1.2,0,0,0,76
2023-02-03,Fashion,0,2,5,0,0,4380.16,2122.17,3885.12,1.127,51.6,17.1,89.1,3.07,1.0,1.0,282,6.91,13,285,91.8,0.0,1,21.5,24.5,0.28,-2.0,1,7,0,70
2022-08-12,Grocery,1,8,32,0,0,143.25,96.19,140.03,1.023,32.9,126.4,538.5,18.33,1.0,1.2,164,1.51,2,33,8.9,0.0,1,128.3,128.3,0.14,-1.2,0,0,0,73
2023-09-19,Grocery,1,9,38,0,0,240.04,176.36,244.79,0.981,26.5,130.4,481.2,18.2,1.0,1.0,240,2.29,2,12,13.2,0.091,0,127.4,141.2,0.14,-1.2,1,9,0,72
2023-04-15,Electronics,2,4,15,0,1,37612.4,24664.47,36248.09,1.038,34.4,13.2,54.6,2.17,1.0,1.0,135,3.66,13,566,62.2,0.0,1,15.2,16.6,0.32,-1.8,1,5,0,69
2023-04-29,FMCG,3,4,17,0,1,255.68,137.42,238.13,1.074,46.3,98.1,354.5,12.33,0.95,1.0,388,3.47,4,330,31.5,0.0,1,86.3,94.1,0.12,-1.5,1,6,0,74
2021-12-31,FMCG,3,12,52,1,0,243.18,129.52,218.99,1.11,46.7,350.3,1470.7,49.04,1.4,1.8,1384,3.96,3,193,28.2,0.0,1,343.3,374.2,0.12,-1.5,1,6,0,76
2022-12-14,FMCG,3,12,50,0,0,63.56,33.13,65.0,0.978,47.9,232.8,1021.4,35.57,1.4,1.0,453,1.42,5,216,12.7,0.0,1,249.0,249.0,0.12,-1.5,0,0,1,72
2021-04-03,Electronics,2,4,13,0,1,47368.73,31762.45,46460.05,1.02,32.9,55.9,163.7,6.26,1.0,1.0,97,2.8,11,417,15.5,0.0,1,43.8,43.8,0.32,-1.8,0,0,0,76
2023-06-09,Seasonal,4,6,23,0,0,4700.82,2109.19,4421.25,1.063,55.1,7.7,49.3,1.56,0.4,1.0,10,1.5,14,308,6.4,0.0,1,10.9,10.9,0.55,-2.5,0,0,3,69
2021-04-18,Seasonal,4,4,15,0,1,1389.97,590.18,1584.26,0.877,57.5,16.8,51.8,1.96,1.0,1.0,43,4.64,21,275,22.0,0.0,1,13.7,16.4,0.55,-2.5,1,8,0,82
2022-03-01,Grocery,1,3,9,0,0,317.32,211.69,292.36,1.085,33.3,233.8,962.0,33.19,1.1,1.0,510,2.69,3,9,15.4,0.416,0,232.3,315.9,0.14,-1.2,2,30,0,60
2023-08-17,Fashion,0,8,33,0,0,4038.69,2209.14,3578.96,1.128,45.3,47.3,170.5,6.7,1.0,1.2,247,5.45,10,251,36.9,0.0,1,46.9,56.3,0.28,-2.0,1,10,0,80
2021-11-01,Electronics,2,11,44,1,0,37986.19,23569.73,40895.48,0.929,38.0,53.9,199.7,7.14,2.2,2.2,170,2.88,15,643,23.8,0.0,1,50.0,50.0,0.32,-1.8,0,0,0,77
2023-08-05,Grocery,1,8,31,0,1,269.65,192.33,267.69,1.007,28.7,63.3,245.1,8.56,1.0,1.0,325,5.26,1,54,38.0,0.0,1,59.9,66.4,0.14,-1.2,1,9,0,83
2023-06-09,Grocery,1,6,23,0,0,461.7,325.98,500.59,0.922,29.4,98.3,400.8,14.23,1.0,1.0,99,1.26,2,55,7.0,0.0,1,99.6,99.6,0.14,-1.2,0,0,0,72
2023-11-07,Grocery,1,11,45,1,0,324.58,190.72,348.89,0.93,41.2,151.6,586.9,20.77,1.4,2.2,172,1.3,3,40,8.3,0.0,1,145.4,145.4,0.14,-1.2,0,0,1,72
2021-11-08,Electronics,2,11,45,1,0,42331.57,23818.36,44871.02,0.943,43.7,150.7,529.9,17.2,2.2,2.2,256,1.38,21,390,14.9,0.0,1,120.4,120.4,0.32,-1.8,0,0,3,72
2022-02-27,Fashion,0,2,8,0,1,1961.72,884.83,2031.38,0.966,54.9,66.0,278.4,10.06,1.0,1.0,120,1.99,6,475,11.9,0.0,1,70.4,70.4,0.28,-2.0,0,0,0,74
2022-09-22,Fashion,0,9,38,0,0,3234.69,1938.52,3485.18,0.928,40.1,133.4,640.7,21.21,1.0,1.0,101,1.3,13,314,4.8,0.0,1,148.5,148.5,0.28,-2.0,0,0,3,72
2021-04-19,FMCG,3,4,16,0,0,676.87,352.36,721.99,0.938,47.9,83.7,333.9,11.96,0.95,1.0,107,1.52,5,315,8.9,0.0,1,83.7,83.7,0.12,-1.5,0,0,0,73
2023-06-03,FMCG,3,6,22,0,1,601.46,379.89,606.21,0.992,36.8,167.1,704.2,24.64,1.0,1.0,967,4.79,4,165,39.2,0.0,1,172.5,206.1,0.12,-1.5,1,13,0,81
2023-05-12,Grocery,1,5,19,0,0,165.46,114.83,167.04,0.991,30.6,61.8,277.8,9.39,1.0,1.0,240,3.7,1,25,25.6,0.023,0,65.7,70.4,0.14,-1.2,1,6,0,78
2023-03-25,Fashion,0,3,12,1,1,1040.95,591.62,1193.84,0.872,43.2,150.4,626.3,23.43,1.0,1.35,92,0.95,8,228,3.9,0.0,1,164.0,164.0,0.28,-2.0,0,0,3,71
2023-10-09,Grocery,1,10,41,1,0,155.18,86.63,168.88,0.919,44.2,169.6,652.1,23.86,1.3,1.3,357,2.76,3,12,15.0,0.2,0,167.0,195.1,0.14,-1.2,1,14,0,70
2021-06-03,Grocery,1,6,22,0,0,347.4,193.44,319.34,1.088,44.3,66.8,271.2,9.63,1.0,1.0,198,2.57,2,31,20.6,0.0,1,67.4,67.4,0.14,-1.2,0,0,0,72
2021-04-23,Electronics,2,4,16,0,0,32630.32,21841.31,32752.66,0.996,33.1,5.8,19.0,0.89,1.0,1.0,30,4.23,15,639,33.9,0.0,1,6.2,6.8,0.32,-1.8,1,5,0,81
2022-04-05,Electronics,2,4,14,0,0,33513.42,19845.14,28901.05,1.16,40.8,6.3,36.6,1.46,1.0,1.0,39,2.9,17,422,26.8,0.0,1,10.2,10.2,0.32,-1.8,0,0,0,68
2023-11-08,Seasonal,4,11,45,1,0,5880.17,3114.22,6435.44,0.914,47.0,48.7,186.2,6.9,2.5,2.2,113,2.41,21,210,16.4,0.0,1,48.3,48.3,0.55,-2.5,0,0,3,75
